 "course" , "topic" , "lable" , "dbr_link" , "slide" , "lab" , "lecture" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Zero-sum_game" , "Zero-sum_game" , "http://dbpedia.org/resource/Zero-sum_game" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Zero-sum_game" , "Zero-sum_game" , "http://dbpedia.org/resource/Zero-sum_game" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-3-adversarial-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture3" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Optical_character_recognition" , "Optical_character_recognition" , "http://dbpedia.org/resource/Optical_character_recognition" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Optical_character_recognition" , "Optical_character_recognition" , "http://dbpedia.org/resource/Optical_character_recognition" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-1-intro-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Optical_character_recognition" , "Optical_character_recognition" , "http://dbpedia.org/resource/Optical_character_recognition" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Russian_language" , "Russian_language" , "http://dbpedia.org/resource/Russian_language" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Russian_language" , "Russian_language" , "http://dbpedia.org/resource/Russian_language" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-1-intro-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Koko_Stambuk" , "Koko_Stambuk" , "http://dbpedia.org/resource/Koko_Stambuk" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Koko_Stambuk" , "Koko_Stambuk" , "http://dbpedia.org/resource/Koko_Stambuk" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab4.pdf" , "http://focu.io/data#COMP472_lab4" , "http://focu.io/data#COMP472_lecture4" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#The_Evidence_(TV_series)" , "The_Evidence_(TV_series)" , "http://dbpedia.org/resource/The_Evidence_(TV_series)" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#The_Evidence_(TV_series)" , "The_Evidence_(TV_series)" , "http://dbpedia.org/resource/The_Evidence_(TV_series)" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-4-NB-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture4" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#False_Positive_(How_I_Met_Your_Mother)" , "False_Positive_(How_I_Met_Your_Mother)" , "http://dbpedia.org/resource/False_Positive_(How_I_Met_Your_Mother)" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#False_Positive_(How_I_Met_Your_Mother)" , "False_Positive_(How_I_Met_Your_Mother)" , "http://dbpedia.org/resource/False_Positive_(How_I_Met_Your_Mother)" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-6-ML-1-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture6" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Ontario" , "Ontario" , "http://dbpedia.org/resource/Ontario" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Ontario" , "Ontario" , "http://dbpedia.org/resource/Ontario" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Convolutional_neural_network" , "Convolutional_neural_network" , "http://dbpedia.org/resource/Convolutional_neural_network" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Convolutional_neural_network" , "Convolutional_neural_network" , "http://dbpedia.org/resource/Convolutional_neural_network" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-8-DL-Winter2020-short.pdf" ,  , "http://focu.io/data#COMP472_lecture8" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Ford_Focus" , "Ford_Focus" , "http://dbpedia.org/resource/Ford_Focus" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Ford_Focus" , "Ford_Focus" , "http://dbpedia.org/resource/Ford_Focus" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-2-search-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture2" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#AlphaGo" , "AlphaGo" , "http://dbpedia.org/resource/AlphaGo" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#AlphaGo" , "AlphaGo" , "http://dbpedia.org/resource/AlphaGo" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-1-intro-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#AlphaGo" , "AlphaGo" , "http://dbpedia.org/resource/AlphaGo" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-3-adversarial-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture3" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#AlphaGo" , "AlphaGo" , "http://dbpedia.org/resource/AlphaGo" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab1.pdf" , "http://focu.io/data#COMP472_lab1" , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Hyperplane" , "Hyperplane" , "http://dbpedia.org/resource/Hyperplane" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Hyperplane" , "Hyperplane" , "http://dbpedia.org/resource/Hyperplane" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-7-ML-2-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture7" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Classical_mechanics" , "Classical_mechanics" , "http://dbpedia.org/resource/Classical_mechanics" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Classical_mechanics" , "Classical_mechanics" , "http://dbpedia.org/resource/Classical_mechanics" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab2.pdf" , "http://focu.io/data#COMP472_lab2" , "http://focu.io/data#COMP472_lecture2" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Consistent_heuristic" , "Consistent_heuristic" , "http://dbpedia.org/resource/Consistent_heuristic" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Consistent_heuristic" , "Consistent_heuristic" , "http://dbpedia.org/resource/Consistent_heuristic" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-2-search-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture2" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Object_(grammar)" , "Object_(grammar)" , "http://dbpedia.org/resource/Object_(grammar)" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Object_(grammar)" , "Object_(grammar)" , "http://dbpedia.org/resource/Object_(grammar)" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#VicRail_N_type_carriage" , "VicRail_N_type_carriage" , "http://dbpedia.org/resource/VicRail_N_type_carriage" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#VicRail_N_type_carriage" , "VicRail_N_type_carriage" , "http://dbpedia.org/resource/VicRail_N_type_carriage" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-4-NB-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture4" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Logistello" , "Logistello" , "http://dbpedia.org/resource/Logistello" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Logistello" , "Logistello" , "http://dbpedia.org/resource/Logistello" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-3-adversarial-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture3" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Bayes'_theorem" , "Bayes'_theorem" , "http://dbpedia.org/resource/Bayes'_theorem" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Bayes'_theorem" , "Bayes'_theorem" , "http://dbpedia.org/resource/Bayes'_theorem" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-4-NB-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture4" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Syntax_error" , "Syntax_error" , "http://dbpedia.org/resource/Syntax_error" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Syntax_error" , "Syntax_error" , "http://dbpedia.org/resource/Syntax_error" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Learning_rate" , "Learning_rate" , "http://dbpedia.org/resource/Learning_rate" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Learning_rate" , "Learning_rate" , "http://dbpedia.org/resource/Learning_rate" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-7-ML-2-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture7" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#John_McCarthy_(computer_scientist)" , "John_McCarthy_(computer_scientist)" , "http://dbpedia.org/resource/John_McCarthy_(computer_scientist)" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#John_McCarthy_(computer_scientist)" , "John_McCarthy_(computer_scientist)" , "http://dbpedia.org/resource/John_McCarthy_(computer_scientist)" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-1-intro-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Sleep" , "Sleep" , "http://dbpedia.org/resource/Sleep" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Sleep" , "Sleep" , "http://dbpedia.org/resource/Sleep" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Bertrand_Russell" , "Bertrand_Russell" , "http://dbpedia.org/resource/Bertrand_Russell" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Bertrand_Russell" , "Bertrand_Russell" , "http://dbpedia.org/resource/Bertrand_Russell" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-7-ML-2-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture7" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Bertrand_Russell" , "Bertrand_Russell" , "http://dbpedia.org/resource/Bertrand_Russell" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-6-ML-1-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture6" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Bertrand_Russell" , "Bertrand_Russell" , "http://dbpedia.org/resource/Bertrand_Russell" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-1-intro-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Bertrand_Russell" , "Bertrand_Russell" , "http://dbpedia.org/resource/Bertrand_Russell" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-4-NB-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture4" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Bertrand_Russell" , "Bertrand_Russell" , "http://dbpedia.org/resource/Bertrand_Russell" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-2-search-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture2" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Bertrand_Russell" , "Bertrand_Russell" , "http://dbpedia.org/resource/Bertrand_Russell" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Bertrand_Russell" , "Bertrand_Russell" , "http://dbpedia.org/resource/Bertrand_Russell" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-8-DL-Winter2020-short.pdf" ,  , "http://focu.io/data#COMP472_lecture8" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Bertrand_Russell" , "Bertrand_Russell" , "http://dbpedia.org/resource/Bertrand_Russell" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-3-adversarial-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture3" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Information_extraction" , "Information_extraction" , "http://dbpedia.org/resource/Information_extraction" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Information_extraction" , "Information_extraction" , "http://dbpedia.org/resource/Information_extraction" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Quantifier_(logic)" , "Quantifier_(logic)" , "http://dbpedia.org/resource/Quantifier_(logic)" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Quantifier_(logic)" , "Quantifier_(logic)" , "http://dbpedia.org/resource/Quantifier_(logic)" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Comet_Man" , "Comet_Man" , "http://dbpedia.org/resource/Comet_Man" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Comet_Man" , "Comet_Man" , "http://dbpedia.org/resource/Comet_Man" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-8-DL-Winter2020-short.pdf" ,  , "http://focu.io/data#COMP472_lecture8" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Comet_Man" , "Comet_Man" , "http://dbpedia.org/resource/Comet_Man" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-3-adversarial-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture3" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Comet_Man" , "Comet_Man" , "http://dbpedia.org/resource/Comet_Man" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab3.pdf" , "http://focu.io/data#COMP472_lab3" , "http://focu.io/data#COMP472_lecture3" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Computer_science" , "Computer_science" , "http://dbpedia.org/resource/Computer_science" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Computer_science" , "Computer_science" , "http://dbpedia.org/resource/Computer_science" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-1-intro-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Dale_Jarrett" , "Dale_Jarrett" , "http://dbpedia.org/resource/Dale_Jarrett" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Dale_Jarrett" , "Dale_Jarrett" , "http://dbpedia.org/resource/Dale_Jarrett" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Gnutella2" , "Gnutella2" , "http://dbpedia.org/resource/Gnutella2" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Gnutella2" , "Gnutella2" , "http://dbpedia.org/resource/Gnutella2" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab2.pdf" , "http://focu.io/data#COMP472_lab2" , "http://focu.io/data#COMP472_lecture2" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#People's_Party_(Spain)" , "People's_Party_(Spain)" , "http://dbpedia.org/resource/People's_Party_(Spain)" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#People's_Party_(Spain)" , "People's_Party_(Spain)" , "http://dbpedia.org/resource/People's_Party_(Spain)" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab6.pdf" , "http://focu.io/data#COMP472_lab6" , "http://focu.io/data#COMP472_lecture6" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Mary_I_of_England" , "Mary_I_of_England" , "http://dbpedia.org/resource/Mary_I_of_England" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Mary_I_of_England" , "Mary_I_of_England" , "http://dbpedia.org/resource/Mary_I_of_England" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#OpenAI" , "OpenAI" , "http://dbpedia.org/resource/OpenAI" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#OpenAI" , "OpenAI" , "http://dbpedia.org/resource/OpenAI" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab1.pdf" , "http://focu.io/data#COMP472_lab1" , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Phoneme" , "Phoneme" , "http://dbpedia.org/resource/Phoneme" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Phoneme" , "Phoneme" , "http://dbpedia.org/resource/Phoneme" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-7-ML-2-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture7" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Phoneme" , "Phoneme" , "http://dbpedia.org/resource/Phoneme" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-8-DL-Winter2020-short.pdf" ,  , "http://focu.io/data#COMP472_lecture8" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#15_puzzle" , "15_puzzle" , "http://dbpedia.org/resource/15_puzzle" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#15_puzzle" , "15_puzzle" , "http://dbpedia.org/resource/15_puzzle" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-2-search-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture2" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Delta_State" , "Delta_State" , "http://dbpedia.org/resource/Delta_State" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Delta_State" , "Delta_State" , "http://dbpedia.org/resource/Delta_State" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-7-ML-2-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture7" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Amazon_S3" , "Amazon_S3" , "http://dbpedia.org/resource/Amazon_S3" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Amazon_S3" , "Amazon_S3" , "http://dbpedia.org/resource/Amazon_S3" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Lake" , "Lake" , "http://dbpedia.org/resource/Lake" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Lake" , "Lake" , "http://dbpedia.org/resource/Lake" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab2.pdf" , "http://focu.io/data#COMP472_lab2" , "http://focu.io/data#COMP472_lecture2" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Turing_test" , "Turing_test" , "http://dbpedia.org/resource/Turing_test" ,  ,  ,  ,
